12.6	0.00179068	1.2652e-33
12.625	0.00318072	9.26704e-34
12.65	0.00430405	6.78343e-34
12.675	0.00320596	4.9623e-34
12.7	0.00293874	3.62778e-34
12.725	0.00112393	2.65049e-34
12.75	0.00070522	1.93524e-34
12.775	0.000141598	1.41211e-34
12.8	0.000426457	1.02974e-34
12.825	0.000285416	7.50436e-35
12.85	0.000143265	5.46542e-35
12.875	0	3.97795e-35
12.9	0	2.89347e-35
12.925	0	2.10332e-35
12.95	0	1.52798e-35
12.975	0	1.10931e-35
13	0	8.04851e-36
13.025	0	5.83583e-36
13.05	0	4.22878e-36
13.075	0	3.06234e-36
13.1	0	2.21624e-36
13.125	0	1.6029e-36
13.15	0	1.15856e-36
13.175	0	8.36874e-37
13.2	0	6.04123e-37
13.225	0	4.35829e-37
13.25	0	3.14219e-37
13.275	0	2.26398e-37
13.3	0	1.6302e-37
13.325	0	1.17309e-37
13.35	0	8.43628e-38
13.375	0	6.0631e-38
13.4	0	4.35475e-38
13.425	0	3.12578e-38
13.45	0	2.24222e-38
13.475	0	1.6074e-38
13.5	0	1.15158e-38
13.525	0	8.24503e-39
13.55	0	5.89949e-39
13.575	0	4.21855e-39
13.6	0	3.01465e-39
13.625	0	2.15296e-39
13.65	0	1.5366e-39
13.675	0	1.096e-39
13.7	0	7.81246e-40
13.725	0	5.56532e-40
13.75	0	3.96203e-40
13.775	0	2.81884e-40
13.8	0	2.00424e-40
13.825	0	1.42415e-40
13.85	0	1.01131e-40
13.875	0	7.17698e-41
13.9	0	5.09007e-41
13.925	0	3.60771e-41
13.95	0	2.55544e-41
13.975	0	1.80894e-41
14	0	1.2797e-41
14.025	0	9.04733e-42
14.05	0	6.3923e-42
14.075	0	4.51356e-42
14.1	0	3.18499e-42
14.125	0	2.24606e-42
14.15	0	1.58293e-42
14.175	0	1.11488e-42
14.2	0	7.84729e-43
14.225	0	5.51998e-43
14.25	0	3.88044e-43
14.275	0	2.72615e-43
14.3	0	1.91401e-43
14.325	0	1.34297e-43
14.35	0	9.41702e-44
14.375	0	6.59913e-44
14.4	0	4.62153e-44
14.425	0	3.23453e-44
14.45	0	2.26236e-44
14.475	0	1.58139e-44
14.5	0	1.10469e-44
14.525	0	7.71205e-45
14.55	0	5.38053e-45
14.575	0	3.75151e-45
14.6	0	2.61404e-45
14.625	0	1.82031e-45
14.65	0	1.26679e-45
14.675	0	8.81026e-46
14.7	0	6.1235e-46
14.725	0	4.25341e-46
14.75	0	2.95257e-46
14.775	0	2.04828e-46
14.8	0	1.42005e-46
14.825	0	9.83888e-47
14.85	0	6.8126e-47
14.875	0	4.71418e-47
14.9	0	3.26006e-47
14.925	0	2.25306e-47
14.95	0	1.55612e-47
14.975	0	1.07409e-47
15	0	7.40911e-48
15.025	0	5.10759e-48
15.05	0	3.51878e-48
15.075	0	2.42268e-48
15.1	0	1.66696e-48
15.125	0	1.14625e-48
15.15	0	7.87699e-49
15.175	0	5.40963e-49
15.2	0	3.7128e-49
15.225	0	2.5466e-49
15.25	0	1.74561e-49
15.275	0	1.1958e-49
15.3	0	8.18649e-50
15.325	0	5.60096e-50
15.35	0	3.8296e-50
15.375	0	2.6168e-50
15.4	0	1.78696e-50
15.425	0	1.21951e-50
15.45	0	8.31726e-51
15.475	0	5.66895e-51
15.5	0	3.86146e-51
15.525	0	2.62861e-51
15.55	0	1.78825e-51
15.575	0	1.21578e-51
15.6	0	8.26055e-52
15.625	0	5.60905e-52
15.65	0	3.80624e-52
15.675	0	2.58124e-52
15.7	0	1.7494e-52
15.725	0	1.18488e-52
15.75	0	8.02022e-53
15.775	0	5.42531e-53
15.8	0	3.66766e-53
15.825	0	2.47788e-53
15.85	0	1.67301e-53
15.875	0	1.12887e-53
15.9	0	7.61225e-54
15.925	0	5.12991e-54
15.95	0	3.45488e-54
15.975	0	2.32532e-54
16	0	1.56408e-54
16.025	0	1.05138e-54
16.05	0	7.06302e-55
16.075	0	4.74183e-55
16.1	0	3.18147e-55
16.125	0	2.13322e-55
